seed,round,task,agent_name,score,coins,kills,self_kill,steps_survived,invalid_actions,round_total_coins,round_total_kills,round_total_suicides,opponent_scores,max_opponent_score,score_margin,win,tie,loss
26150,150,4,our_agent,10,5,1,0,400,1,9,1,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 3}",3,7,1,0,0
26151,151,4,our_agent,3,3,0,0,105,0,9,1,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 3}",6,-3,0,0,1
26152,152,4,our_agent,1,1,0,0,400,1,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 2}",4,-3,0,0,1
26153,153,4,our_agent,0,0,0,0,116,1,9,2,2,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 9}",9,-9,0,0,1
26154,154,4,our_agent,3,3,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",3,0,0,1,0
26155,155,4,our_agent,1,1,0,1,117,2,9,0,3,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",5,-4,0,0,1
26156,156,4,our_agent,1,1,0,0,110,0,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 8}",8,-7,0,0,1
26157,157,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,-2,0,0,1
26158,158,4,our_agent,6,1,1,0,400,1,9,1,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",4,2,1,0,0
26159,159,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,-2,0,0,1
26160,160,4,our_agent,1,1,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 9, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",9,-8,0,0,1
26161,161,4,our_agent,4,4,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",2,2,1,0,0
26162,162,4,our_agent,2,2,0,0,234,0,9,1,1,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",7,-5,0,0,1
26163,163,4,our_agent,5,5,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 7}",7,-2,0,0,1
26164,164,4,our_agent,5,0,1,0,400,2,9,2,1,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 2}",7,-2,0,0,1
26165,165,4,our_agent,9,4,1,0,400,1,9,3,0,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 5}",8,1,1,0,0
26166,166,4,our_agent,8,3,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",3,5,1,0,0
26167,167,4,our_agent,2,2,0,0,131,0,9,1,2,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 1}",6,-4,0,0,1
26168,168,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 4}",4,-3,0,0,1
26169,169,4,our_agent,2,2,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 8}",8,-6,0,0,1
26170,170,4,our_agent,4,4,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 1}",6,-2,0,0,1
26171,171,4,our_agent,6,1,1,0,400,1,8,1,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",3,3,1,0,0
26172,172,4,our_agent,0,0,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 5}",5,-5,0,0,1
26173,173,4,our_agent,3,3,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 1}",7,-4,0,0,1
26174,174,4,our_agent,4,4,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",2,2,1,0,0
26175,175,4,our_agent,1,1,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 7}",7,-6,0,0,1
26176,176,4,our_agent,1,1,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 9, ""rule_based_agent_2"": 3}",9,-8,0,0,1
26177,177,4,our_agent,7,2,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 2}",4,3,1,0,0
26178,178,4,our_agent,4,4,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 2}",5,-1,0,0,1
26179,179,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 4}",4,-2,0,0,1
26180,180,4,our_agent,0,0,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 4}",4,-4,0,0,1
26181,181,4,our_agent,3,3,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,0,0,1,0
26182,182,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",3,-1,0,0,1
26183,183,4,our_agent,4,4,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",2,2,1,0,0
26184,184,4,our_agent,4,4,0,0,400,1,9,1,0,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 3}",7,-3,0,0,1
26185,185,4,our_agent,3,3,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,0,0,1,0
26186,186,4,our_agent,0,0,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 4}",4,-4,0,0,1
26187,187,4,our_agent,2,2,0,0,400,1,8,2,0,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 12, ""rule_based_agent_2"": 2}",12,-10,0,0,1
26188,188,4,our_agent,10,5,1,0,134,0,9,2,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 1}",8,2,1,0,0
26189,189,4,our_agent,1,1,0,0,400,1,9,1,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 10, ""rule_based_agent_2"": 2}",10,-9,0,0,1
26190,190,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 4}",4,-3,0,0,1
26191,191,4,our_agent,3,3,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",7,-4,0,0,1
26192,192,4,our_agent,4,4,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",2,2,1,0,0
26193,193,4,our_agent,1,1,0,0,400,1,9,1,2,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",8,-7,0,0,1
26194,194,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,-2,0,0,1
26195,195,4,our_agent,9,4,1,0,185,0,8,3,3,"{""rule_based_agent_0"": 11, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 3}",11,-2,0,0,1
26196,196,4,our_agent,2,2,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 4}",4,-2,0,0,1
26197,197,4,our_agent,5,5,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",2,3,1,0,0
26198,198,4,our_agent,1,1,0,0,162,1,9,2,0,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 12}",12,-11,0,0,1
26199,199,4,our_agent,3,3,0,0,108,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 8}",8,-5,0,0,1
26200,200,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",4,-3,0,0,1
26201,201,4,our_agent,2,2,0,1,129,0,9,2,2,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 8}",8,-6,0,0,1
26202,202,4,our_agent,3,3,0,0,216,1,9,1,2,"{""rule_based_agent_0"": 10, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 0}",10,-7,0,0,1
26203,203,4,our_agent,7,2,1,0,400,1,9,3,1,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 9, ""rule_based_agent_2"": 1}",9,-2,0,0,1
26204,204,4,our_agent,4,4,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 2}",7,-3,0,0,1
26205,205,4,our_agent,3,3,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 0}",7,-4,0,0,1
26206,206,4,our_agent,5,5,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 1}",2,3,1,0,0
26207,207,4,our_agent,2,2,0,0,400,0,9,2,0,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 10}",10,-8,0,0,1
26208,208,4,our_agent,2,2,0,1,56,1,9,0,2,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 1}",5,-3,0,0,1
26209,209,4,our_agent,9,4,1,0,400,2,9,2,0,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",7,2,1,0,0
26210,210,4,our_agent,7,2,1,0,400,0,9,1,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 3}",4,3,1,0,0
26211,211,4,our_agent,7,2,1,0,400,2,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 5}",5,2,1,0,0
26212,212,4,our_agent,2,2,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 3}",4,-2,0,0,1
26213,213,4,our_agent,1,1,0,1,102,1,9,0,2,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",5,-4,0,0,1
26214,214,4,our_agent,6,6,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",2,4,1,0,0
26215,215,4,our_agent,1,1,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 11, ""rule_based_agent_2"": 1}",11,-10,0,0,1
26216,216,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 3}",5,-4,0,0,1
26217,217,4,our_agent,1,1,0,0,193,0,9,2,1,"{""rule_based_agent_0"": 11, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 7}",11,-10,0,0,1
26218,218,4,our_agent,2,2,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 2}",8,-6,0,0,1
26219,219,4,our_agent,3,3,0,0,400,2,9,0,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 1}",4,-1,0,0,1
26220,220,4,our_agent,0,0,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 7}",7,-7,0,0,1
26221,221,4,our_agent,2,2,0,0,172,1,9,1,1,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 1}",6,-4,0,0,1
26222,222,4,our_agent,0,0,0,0,89,0,9,1,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 9, ""rule_based_agent_2"": 4}",9,-9,0,0,1
26223,223,4,our_agent,4,4,0,0,192,1,9,2,2,"{""rule_based_agent_0"": 11, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",11,-7,0,0,1
26224,224,4,our_agent,8,3,1,0,400,1,9,2,1,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",6,2,1,0,0
26225,225,4,our_agent,1,1,0,0,400,1,9,0,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",4,-3,0,0,1
26226,226,4,our_agent,3,3,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",8,-5,0,0,1
26227,227,4,our_agent,2,2,0,0,400,1,9,1,0,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 6}",6,-4,0,0,1
26228,228,4,our_agent,3,3,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,0,0,1,0
26229,229,4,our_agent,4,4,0,0,288,0,9,0,3,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 1}",4,0,0,1,0
26230,230,4,our_agent,1,1,0,1,192,2,9,0,3,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 4}",4,-3,0,0,1
26231,231,4,our_agent,3,3,0,0,400,1,8,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 1}",3,0,0,1,0
26232,232,4,our_agent,2,2,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",4,-2,0,0,1
26233,233,4,our_agent,4,4,0,0,400,1,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,1,1,0,0
26234,234,4,our_agent,0,0,0,0,67,0,9,1,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 9}",9,-9,0,0,1
26235,235,4,our_agent,7,2,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 4}",4,3,1,0,0
26236,236,4,our_agent,4,4,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 0}",3,1,1,0,0
26237,237,4,our_agent,1,1,0,0,72,0,9,3,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 12, ""rule_based_agent_2"": 11}",12,-11,0,0,1
26238,238,4,our_agent,3,3,0,1,242,1,9,0,3,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,0,0,1,0
26239,239,4,our_agent,3,3,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 1}",4,-1,0,0,1
26240,240,4,our_agent,5,5,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",2,3,1,0,0
26241,241,4,our_agent,3,3,0,0,99,1,9,1,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 10, ""rule_based_agent_2"": 1}",10,-7,0,0,1
26242,242,4,our_agent,5,5,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 5}",5,0,0,1,0
26243,243,4,our_agent,10,5,1,0,400,0,9,2,0,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 2}",5,5,1,0,0
26244,244,4,our_agent,3,3,0,0,400,1,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",2,1,1,0,0
26245,245,4,our_agent,7,2,1,0,400,1,9,1,0,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 0}",4,3,1,0,0
26246,246,4,our_agent,6,1,1,0,129,1,9,2,1,"{""rule_based_agent_0"": 10, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",10,-4,0,0,1
26247,247,4,our_agent,13,3,2,0,400,0,8,3,1,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",6,7,1,0,0
26248,248,4,our_agent,2,2,0,0,400,1,9,1,0,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 9}",9,-7,0,0,1
26249,249,4,our_agent,3,3,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 3}",3,0,0,1,0
26250,250,4,our_agent,6,6,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 3}",3,3,1,0,0
26251,251,4,our_agent,1,1,0,0,400,2,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,-2,0,0,1
26252,252,4,our_agent,7,2,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 4}",4,3,1,0,0
26253,253,4,our_agent,3,3,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,0,0,1,0
26254,254,4,our_agent,1,1,0,0,144,2,9,3,2,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 11}",11,-10,0,0,1
26255,255,4,our_agent,8,3,1,0,400,1,9,1,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 2}",4,4,1,0,0
26256,256,4,our_agent,1,1,0,0,400,0,9,0,0,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 1}",5,-4,0,0,1
26257,257,4,our_agent,9,4,1,0,400,2,8,1,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",2,7,1,0,0
26258,258,4,our_agent,2,2,0,0,132,0,9,3,0,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 10, ""rule_based_agent_2"": 6}",10,-8,0,0,1
26259,259,4,our_agent,3,3,0,0,114,0,9,2,1,"{""rule_based_agent_0"": 12, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",12,-9,0,0,1
26260,260,4,our_agent,5,5,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",2,3,1,0,0
26261,261,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",4,-2,0,0,1
26262,262,4,our_agent,15,5,2,0,299,2,9,2,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",2,13,1,0,0
26263,263,4,our_agent,2,2,0,0,400,3,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 0}",5,-3,0,0,1
26264,264,4,our_agent,3,3,0,1,110,1,9,0,3,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",2,1,1,0,0
26265,265,4,our_agent,1,1,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 9, ""rule_based_agent_2"": 2}",9,-8,0,0,1
26266,266,4,our_agent,2,2,0,1,132,1,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 0}",5,-3,0,0,1
26267,267,4,our_agent,1,1,0,0,400,1,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 6}",6,-5,0,0,1
26268,268,4,our_agent,1,1,0,0,400,1,9,1,1,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 4}",7,-6,0,0,1
26269,269,4,our_agent,1,1,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 9, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 0}",9,-8,0,0,1
26270,270,4,our_agent,3,3,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 2}",6,-3,0,0,1
26271,271,4,our_agent,5,0,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 1}",4,1,1,0,0
26272,272,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 0}",4,-2,0,0,1
26273,273,4,our_agent,4,4,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 2}",5,-1,0,0,1
26274,274,4,our_agent,2,2,0,1,82,0,9,0,3,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 1}",5,-3,0,0,1
26275,275,4,our_agent,3,3,0,0,400,0,8,1,1,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 2}",8,-5,0,0,1
26276,276,4,our_agent,1,1,0,0,43,1,9,2,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 9, ""rule_based_agent_2"": 7}",9,-8,0,0,1
26277,277,4,our_agent,0,0,0,0,110,1,9,2,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 7}",8,-8,0,0,1
26278,278,4,our_agent,4,4,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 1}",3,1,1,0,0
26279,279,4,our_agent,7,2,1,0,400,1,9,1,0,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",3,4,1,0,0
26280,280,4,our_agent,2,2,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",3,-1,0,0,1
26281,281,4,our_agent,4,4,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 6}",6,-2,0,0,1
26282,282,4,our_agent,0,0,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 4}",4,-4,0,0,1
26283,283,4,our_agent,1,1,0,0,109,0,9,1,2,"{""rule_based_agent_0"": 9, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",9,-8,0,0,1
26284,284,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",4,-2,0,0,1
26285,285,4,our_agent,3,3,0,0,398,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",3,0,0,1,0
26286,286,4,our_agent,1,1,0,0,400,0,8,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 7}",7,-6,0,0,1
26287,287,4,our_agent,7,2,1,0,400,1,8,1,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 1}",4,3,1,0,0
26288,288,4,our_agent,0,0,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 10, ""rule_based_agent_2"": 2}",10,-10,0,0,1
26289,289,4,our_agent,5,5,0,0,292,0,9,1,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 6}",6,-1,0,0,1
26290,290,4,our_agent,3,3,0,1,239,2,9,1,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 7}",7,-4,0,0,1
26291,291,4,our_agent,4,4,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,1,1,0,0
26292,292,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 4}",4,-3,0,0,1
26293,293,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,-1,0,0,1
26294,294,4,our_agent,7,2,1,0,400,0,9,1,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,4,1,0,0
26295,295,4,our_agent,3,3,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",3,0,0,1,0
26296,296,4,our_agent,3,3,0,0,83,1,9,2,1,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 10, ""rule_based_agent_2"": 1}",10,-7,0,0,1
26297,297,4,our_agent,4,4,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 3}",3,1,1,0,0
26298,298,4,our_agent,3,3,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",7,-4,0,0,1
26299,299,4,our_agent,6,6,0,0,400,1,9,1,0,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 7}",7,-1,0,0,1
